Index,Dimension_0,Dimension_1,Dimension_2,Dimension_3,Dimension_4,Dimension_5,Dimension_6,Dimension_7,Dimension_8,Dimension_9,Dimension_10,Dimension_11,Dimension_12,Dimension_13,Dimension_14,Dimension_15,Dimension_16,Dimension_17,Dimension_18,Dimension_19,Dimension_20,Dimension_21,Dimension_22,Dimension_23,Dimension_24,Dimension_25,Dimension_26,Dimension_27,Dimension_28,Dimension_29,Dimension_30,Dimension_31,Dimension_32,Dimension_33,Dimension_34,Dimension_35,Dimension_36,Dimension_37,Dimension_38,Dimension_39,Dimension_40,Dimension_41,Dimension_42,Dimension_43,Dimension_44,Dimension_45,Dimension_46,Dimension_47,Dimension_48,Dimension_49,Dimension_50,Dimension_51,Dimension_52,Dimension_53,Dimension_54,Dimension_55,Dimension_56,Dimension_57,Dimension_58,Dimension_59,Dimension_60,Dimension_61,Dimension_62,Dimension_63
814,0.1082923,-0.31438714,-0.04883956,0.12645432,0.14550765,0.045013696,0.055914465,-0.07808138,-0.17782044,0.035593133,0.094703995,-0.25590596,0.0553878,-0.059392534,0.06867753,0.3232765,-0.18045786,-0.06293454,-0.01932313,0.18475024,0.0011167956,0.037625633,-0.080105945,-0.20499997,0.13947298,0.11864676,-0.0017002221,-0.013158168,0.23781046,-0.17579585,-0.08020043,0.057648525,-0.0006060138,-0.07168735,-0.13196021,-0.18174511,-0.04295351,-0.24085778,-0.11185452,0.004793021,-0.14448623,0.0688682,-0.09243377,-0.0008520932,0.14742513,0.058563065,-0.0744168,-0.14194785,-0.17257795,-0.066982895,-0.021726897,-0.13234332,0.00095192756,0.08611128,0.10763336,-0.11159477,0.14764749,-0.08100747,-0.15802796,0.11127239,-0.018582229,-0.02186608,-0.13365029,0.09913839
815,0.1132152,-0.3089067,0.02015932,0.17283441,0.14924392,0.0072279917,0.1508196,-0.15226613,-0.2354952,0.10933344,-0.021603866,-0.2032351,0.032780066,0.028027222,0.036177624,0.30651018,-0.37059546,-0.17211872,-0.02185281,0.15637736,0.060906753,0.01831712,-0.07059071,-0.2585884,0.10847797,0.050020203,-0.058198266,0.011367375,0.2383708,-0.13260534,0.04150279,0.064227596,-0.0009772782,-0.077741124,-0.035538036,-0.14731209,-0.100786366,-0.19624083,-0.017602233,0.065018006,-0.08393923,0.04484068,-0.0830653,0.07494723,0.21843626,-0.025063127,-0.07742213,-0.13249937,-0.16944338,-0.09228483,-0.033599377,-0.0622724,0.15711692,0.055393796,0.0419765,0.01352285,0.06023465,-0.11399374,-0.18550433,0.031563543,0.06261711,-0.011628822,-0.12935746,0.1741173
816,0.14544773,-0.19636194,-0.011063332,0.08211307,0.28827575,-0.069842,0.053502977,-0.06310076,-0.11376259,0.11261901,-0.10410088,-0.2521097,-0.09321371,0.070870765,0.022280475,0.1420931,-0.2561066,-0.08662496,0.052294508,0.23403403,-0.018667778,0.0971793,-0.07987411,-0.32831287,0.119483344,0.07677602,-0.1356293,0.04659589,0.12153898,-0.055504363,-0.056385085,0.123550706,0.0019247611,-0.026812777,-0.015280272,-0.07109113,-0.02544137,-0.21957815,-0.07943478,0.116573974,-0.057511777,0.15126029,-0.08862375,-0.011809011,0.12589346,-0.06104116,-0.18260907,-0.04377886,-0.030555414,0.035542578,-0.10352983,-0.11640862,0.16905266,0.21007065,0.02476041,0.07771814,0.14332032,-0.080318704,-0.14770876,0.020277515,-0.045634136,-0.1499863,-0.032630064,-0.027844911
817,0.10008833,-0.29111096,-0.10617625,0.08199919,0.17191802,-0.025022693,-0.07344766,-0.14336918,-0.14864889,0.06281921,-0.031837385,-0.15284616,-0.074537724,0.022037303,0.029523883,0.179876,-0.20344265,-0.14978565,-0.13511579,0.1889279,0.049878847,0.0014734617,0.049674142,-0.32793742,-0.020590167,0.021722648,-0.0014047709,0.030643804,0.17862378,-0.1049383,-0.10209877,0.14235252,0.010758927,-0.098062314,-0.1069946,-0.07684595,-0.13729937,-0.103447884,-0.119344614,0.12843779,-0.113965,0.111981526,-0.12791117,0.09760237,0.1816723,-0.26987076,-0.09454496,-0.008402135,-0.10829955,0.047797624,-0.018640207,-0.09443469,0.036619004,0.0064807506,0.09278885,-0.04845529,0.06740449,-0.0667403,-0.21676978,0.00995572,-0.0680687,-0.14709617,-0.015175609,0.046632435
818,0.057084046,0.013746593,-0.056114707,0.0177772,-0.059103552,-0.025403686,0.09452082,-0.08281657,-0.07049759,-0.020210182,0.05099092,0.06470591,-0.044967864,0.009422701,0.035084605,-0.017946979,-0.15975882,-0.17678145,0.021630183,0.13065517,-0.009927085,0.18867175,0.058725394,-0.088681,0.024856918,0.06855078,-0.054281976,0.027966946,0.13757442,0.005074624,0.045422237,0.07483478,-0.13741209,0.040942397,-0.104036964,-0.11323174,0.011628587,-0.022477427,0.02640586,0.02625548,0.040586866,-0.0029228097,-0.034853898,0.025307965,0.046631034,-0.11737305,-0.012427866,-0.056058243,-0.012941242,0.06774445,0.07790061,-0.052057907,-0.055268086,0.021140104,-0.12242493,-0.057368565,0.074965775,-0.1420624,-0.035220128,0.039167188,-0.09415343,-0.05295372,0.056745306,0.004718179
819,0.12626609,-0.13885874,0.027673248,0.10716139,0.1297117,-0.09252385,0.032960452,-0.122835964,-0.09271516,-0.016924795,0.030801425,-0.015475313,-0.17199372,-0.09811009,0.03898363,0.26297212,-0.16083926,-0.05615414,-0.1340428,0.14206126,0.06743948,0.12775066,0.0026158865,-0.20014092,-0.060161997,0.19999272,-0.05805402,-0.031146187,0.06388006,-0.08950975,0.008089766,0.01742336,-0.054553464,-0.05480182,-0.02413746,0.04522512,-0.058045823,-0.13750926,-0.1477695,0.14294156,-0.06180763,0.072588,-0.08618527,0.020532643,0.15446775,-0.099860005,-0.058752872,-0.08656539,-0.046467353,0.14751956,0.050806236,-0.07062746,0.111635424,0.0713827,0.022359073,0.092013694,0.09153839,-0.09807447,-0.08236986,0.08323936,-0.1953894,-0.13529289,-0.048838526,0.0039555565
820,0.057043362,-0.07812474,0.0063193343,0.12021816,0.19028357,-0.12337462,0.08667614,0.0146920495,-0.055671323,0.014284748,0.027216757,-0.13213788,-0.14053927,-0.05378925,0.02609483,0.2186289,-0.15848702,-0.050492253,-0.099905506,0.22081923,0.06087372,0.15038857,-0.0050957603,-0.2871814,-0.049482156,0.18492532,0.0359294,0.016331445,0.09095756,-0.038642284,-0.025518352,0.02578932,-0.043467794,0.036005095,-0.027245456,0.042971574,0.019804945,-0.13343611,-0.07297416,0.16940777,-0.0027674546,-0.018531946,-0.00478054,-0.0728591,0.15240695,-0.08694521,-0.06136825,-0.09561077,-0.10907516,0.1025829,0.109544404,-0.149683,0.005885914,0.07878354,0.045806974,0.06569128,0.023213334,-0.10440224,-0.016276821,0.12409398,-0.19447848,-0.09416892,-0.106425695,0.07988827
821,0.016579734,-0.16908766,0.014357418,0.09155653,0.1392204,-0.0799284,0.0004360727,-0.14320366,-0.23500627,-0.09667937,0.026942205,-0.1714404,-0.14622083,0.0050196694,0.07907593,0.12981614,-0.04941054,-0.04779859,-0.09135781,0.23826632,0.09152577,0.07993082,-0.10422679,-0.29777408,-0.090621464,0.09889438,-0.08516631,-0.114641696,0.08359647,-0.08823756,-0.09030878,-0.009313201,0.024752129,0.039093368,-0.0499818,0.037941247,0.0020429334,-0.02115769,-0.09132129,0.14688253,-0.031095563,0.00917964,-0.049535405,-0.02473315,0.20084694,-0.15451606,-0.04426087,-0.07701661,0.060558707,0.12543608,0.03447524,-0.04012256,0.0844765,0.13254644,-0.012456727,0.056137983,0.046504907,-0.13455398,-0.063185655,0.047744136,-0.25473058,-0.07333079,-0.037874658,-0.048228025
822,0.09346581,-0.11462092,-0.009791531,0.022600794,0.035102516,-0.18906355,-0.06832963,-0.10278677,-0.16208404,0.028612358,0.018783404,-0.08083775,-0.19094996,-0.02518295,0.07743041,0.21946326,-0.15712555,-0.0403334,-0.12221764,0.25563338,0.055067074,0.121216044,0.029780148,-0.2969905,-0.08432517,0.057354107,-0.08609007,-0.034496356,0.061399058,-0.010097576,-0.12907,0.044733528,-0.004225222,-0.11506607,-0.13744709,0.0041793725,-0.024487102,-0.058830272,-0.12380941,0.1691444,0.07441861,0.19410613,-0.14817917,-0.0288914,0.119551994,-0.12298347,-0.09807815,-0.08559747,0.00811864,0.11926376,0.10490759,-0.061064944,0.12195067,0.097813874,0.06012843,0.06879304,0.1082649,-0.051789932,-0.07639854,0.10753729,-0.1590557,0.00026682433,-0.046336066,0.030762304
823,0.062964216,-0.15220812,0.03971706,0.10928008,0.07623614,-0.09461718,-0.03125476,-0.15954219,-0.021998098,0.025396293,-0.03516741,-0.18414325,-0.16120386,-0.089949965,0.06411676,0.15105137,-0.09088862,-0.1337322,-0.08644843,0.14627533,-0.06382947,0.15146255,-0.022055982,-0.36267895,-0.012462588,0.18081124,-0.024169676,-0.062149625,0.12937275,-0.07972191,-0.015205686,0.06447136,0.021017998,0.05547612,-0.15633294,0.10669896,-0.07352306,-0.08239094,-0.04422525,0.18775862,0.011565242,0.047585435,0.012188378,0.01635242,0.21388759,-0.12993583,-0.079247914,-0.13617104,-0.0065870467,-0.003291241,0.038275268,-0.059821885,0.04948271,0.10253866,-0.018733237,0.17951415,0.023023201,-0.04956883,-0.065135695,0.08431709,-0.2072389,-0.015022191,-0.10154613,0.011330314
824,0.1679515,-0.08228177,0.07544808,0.07950885,0.15163457,-0.092722684,-0.02847685,-0.114462905,-0.15151678,0.033284593,0.11655246,-0.12478227,-0.077657536,-0.04496682,0.07410779,0.14221075,-0.1549449,-0.13195878,-0.08251057,0.17596753,0.098065294,0.15255097,-0.03573458,-0.2991031,0.03875254,0.12968655,-0.078264184,-0.041545153,0.057998236,-0.1439157,-0.030733487,0.03723831,-0.090020806,0.029700372,-0.105610855,-0.05017723,-0.12479605,-0.13247673,-0.13478157,0.08980828,-0.010616545,0.08440632,-0.043470528,0.0065244897,0.10196266,-0.04317804,0.020536909,-0.06284532,-0.10604768,0.07487283,-0.008055593,-0.023246434,0.03213896,0.061431423,0.106476754,0.0025681276,0.12791198,-0.03453031,-0.084368214,0.07787125,-0.13242592,-0.04421064,-0.09437164,-0.05517495
825,0.007184877,-0.20457505,0.0143429525,0.09128137,0.0949294,-0.01933135,0.05279155,-0.21848074,-0.075770624,0.07262873,0.034075543,-0.1252312,-0.16287489,0.017037652,0.08059684,0.21394247,-0.10202146,-0.16034132,-0.06759407,0.16737339,0.13072391,0.2068855,-0.054606743,-0.25073457,-0.04651832,0.18465318,-0.026601737,-0.086707026,0.046503596,-0.11896494,0.04372265,0.1621352,0.014161208,0.01224216,-0.11302515,-0.07820526,-0.111064374,-0.029984253,-0.039898448,0.20216258,0.048050955,0.057903558,-0.055675168,-0.010004305,0.17583711,-0.08211836,-0.0640249,-0.037407424,0.08281951,0.027086176,0.008612135,-0.09403771,0.100098304,0.061438896,0.000100087076,0.06504879,0.052156743,-0.053498153,-0.10252279,0.07817119,-0.13479565,-0.044926673,-0.042328693,-0.0058609345
826,0.005432844,-0.1920558,0.053336706,0.0457173,0.1247333,-0.044945277,0.06771279,-0.17819749,-0.100044444,-0.038177606,0.010346745,-0.112060905,-0.096260935,-0.04550751,0.13276531,0.17537586,-0.06525269,-0.1469443,-0.15013956,0.19563708,0.17872116,0.15001093,-0.09448112,-0.25544098,0.037944864,0.24428153,-0.10461908,-0.08933857,0.044124182,-0.059788924,-0.13895288,0.09727311,-0.09283788,-0.036607295,-0.105955265,0.05777807,-0.045456868,-0.09525728,-0.03613431,0.07938185,-0.02557671,0.022303514,-0.12673154,-0.009890375,0.2331155,-0.09421377,-0.0061201868,-0.071281224,0.0447424,0.053337015,0.047648907,-0.10330115,0.18248694,0.0243161,-0.017755706,0.05651877,-0.045244683,-0.04946719,-0.059053853,0.077783346,-0.22382401,-0.028677182,-0.065719865,0.0039505037
827,0.081677824,-0.06707953,0.057296466,0.08668954,0.1578626,-0.16287544,0.051711865,-0.18444157,-0.0874629,0.10873742,0.0711944,-0.118893914,-0.14680973,0.004242357,0.13630001,0.20173605,-0.068657026,-0.11358727,-0.08637442,0.150786,0.049811084,0.16907479,-0.008182272,-0.33644095,-0.039852887,0.14936772,0.056069925,-0.087597586,0.10619959,-0.040208675,0.038766734,0.006206931,0.060053457,0.044008333,-0.026495753,0.037075985,-0.024577629,-0.07223029,-0.025264405,0.12977989,0.05691321,0.08191639,-0.10239939,-0.055251274,0.2356298,-0.11671331,-0.026885973,-0.12782742,0.07790316,0.10311178,0.06894305,-0.0726882,0.110875726,-0.013014039,0.023558795,0.07137907,0.03279353,-0.014058188,-0.023048386,0.03641404,-0.17610739,-0.065174244,-0.05834388,0.009626897
828,0.06538817,-0.1343532,-0.026767608,0.15356685,0.016618961,-0.090188764,0.10147389,-0.14394997,-0.17064005,-0.021178547,-0.05517368,-0.06441328,-0.19765522,-0.06837421,0.119785435,0.17943268,-0.10371284,-0.1971504,-0.037811443,0.14416204,0.064388804,0.086817026,-0.029061336,-0.30800653,-0.060061067,0.111082,-0.044237334,-0.06812414,0.017586498,-0.123435706,-0.021657825,0.012137784,-0.08508402,-0.05933723,-0.0837059,0.0055372487,-0.06600319,-0.053737395,-0.11501428,0.22291797,-0.015251563,0.059930585,-0.09918253,0.019913789,0.14641233,-0.07243643,-0.109431684,-0.08635574,-0.116421066,0.117475614,-0.041466337,-0.12798558,0.1784059,0.16756412,0.028670816,-0.02799757,0.069466785,-0.035103958,-0.070183545,0.07759356,-0.16586082,-0.10598109,-0.13467237,-0.12909992
829,0.0432976,-0.13899174,-0.04070991,0.09988832,0.16465913,-0.10805142,0.031327333,-0.06431319,-0.1241802,0.064037785,-0.052084338,-0.16522211,-0.17896643,-0.12111566,0.1137317,0.110055104,-0.17336883,-0.07949488,-0.11469919,0.18934986,0.06573345,0.17983338,0.013409157,-0.24544175,-0.08176949,0.20743755,0.011318206,-0.09758204,0.10264332,-0.10642713,-0.06398425,0.07580581,-0.053862847,-0.03226725,-0.1857,0.107905306,-0.17414865,-0.16830896,-0.005501437,0.15447026,0.027659468,0.12982303,0.0057056183,0.052580494,0.19000742,-0.0024980353,-0.06474092,-0.09661944,0.12187213,0.038059544,-0.026472816,0.00468521,0.13281901,0.13260122,0.008042775,0.037055574,0.11816925,-0.064451426,-0.09606275,0.13737187,-0.10177408,0.047412444,-0.11396395,0.0135875605
830,0.00628162,-0.11723441,0.096920066,0.12784243,0.14540279,-0.10810773,-0.04065591,-0.14162245,-0.06846305,-0.046967376,0.06722049,-0.17831962,-0.14639977,-0.08569139,0.0612775,0.1840929,-0.23973997,-0.16713431,0.01698776,0.29559004,0.12311637,0.1764816,0.011831303,-0.2497555,-0.2067003,0.1688751,-0.022122877,0.054697625,0.020678317,-0.09049551,0.08292311,0.011377059,-0.032262124,-0.03367149,-0.0387894,0.03206771,-0.17268962,-0.14331466,-0.1446818,0.1234983,0.0068298085,0.025452117,-0.042035535,-0.0869024,0.032050896,-0.10299636,-0.20628282,-0.112055205,-0.06352531,-0.08140202,-0.027856706,-0.091951825,0.07316606,0.017203704,0.01721559,-0.102159716,0.09241059,-0.068929434,-0.033045467,0.028202051,-0.08272702,-0.1529829,-0.010996606,-0.06950469
831,-0.010521624,0.03026841,-0.059460208,0.034116834,0.048680525,8.509592e-05,0.03859279,-0.0842966,-0.15957007,-0.059273753,0.05526813,0.06391787,0.007511723,-0.009690654,0.067102864,-0.02365485,-0.05244755,-0.14226887,-0.016178802,0.17052366,-0.045101754,0.14348069,0.0657689,-0.05665921,-0.015300328,-0.018279053,-0.08956179,-0.025582034,0.085900754,-0.05522897,0.02837295,0.05942037,-0.04202088,-0.023286512,-0.06209597,-0.011550733,-0.08721878,-0.115398705,0.038203605,-0.04466946,-0.09150151,-0.01653178,0.000971133,0.012694641,0.057910908,-0.062109634,0.038876772,-0.08920595,-0.039988615,0.12491158,0.08467551,-0.091572344,0.026014885,-0.0370387,-0.07868444,-0.039330725,0.09197172,-0.09971874,-0.036320742,0.031645223,-0.15292145,-0.06974871,0.07756407,0.032564815
832,0.06021583,0.07957589,-0.0243083,0.03449919,0.014731757,-0.045271482,0.021238705,-0.0761676,-0.14417659,0.0273595,0.049011484,0.020134335,-0.07624598,-0.07225536,0.06595062,-0.040418327,-0.06838208,-0.0776177,0.04690997,0.08865944,-0.017538426,0.22987686,-0.0322927,-0.03208309,0.04101112,0.02422447,-0.0061057764,-0.029935371,0.15233622,-0.08682287,0.005252509,0.09355815,-0.06825188,-0.059162144,-0.13821428,-0.095372304,-0.03510975,-0.096326545,-0.050107498,0.019433552,-0.04660498,-0.004851775,0.06801008,-0.023207268,0.076965384,-0.054476786,0.02215113,-0.09560496,0.053583857,0.0892021,0.10770431,-0.095703535,-0.054657888,-0.054226868,-0.08344323,0.01151388,0.088862576,-0.08070954,-0.007579003,0.082560346,-0.047578774,-0.077991806,0.08695963,0.06448884
833,0.016845623,-0.20004505,-0.008011877,0.19988467,0.06949396,-0.08664431,0.076677576,-0.09918279,-0.11396633,0.029021453,-0.065545045,-0.16077289,-0.12985477,-0.11952805,0.036705125,0.089068346,-0.074320085,-0.12658186,-0.061574426,0.15906079,0.010717016,0.19964641,-0.06578172,-0.26895818,-0.02554501,0.28101474,-0.055262856,-0.047893163,0.10844909,-0.11111333,0.0443263,0.034118526,0.0573916,0.016297305,-0.17755714,0.06263963,0.022006383,-0.13172919,0.00024037,0.14556068,0.051122785,0.12705727,-0.08132755,-0.065542266,0.25489944,-0.09131886,-0.08631817,-0.09370228,-0.06350979,0.11677815,-0.0055780555,0.031658463,0.10042505,0.09547624,0.08983102,-0.012483562,-0.02648911,-0.045667514,-0.15378787,0.15186734,-0.16270864,-0.0020731736,-0.100372896,-0.12192763
834,0.06686472,-0.07970458,0.033889167,0.12891029,0.16714701,-0.08666479,-0.024657711,-0.1685779,-0.1377293,0.018077984,-0.05124359,-0.19233607,-0.10095587,0.046905275,0.092810564,0.120248996,-0.1493107,-0.13150744,-0.1679459,0.15591477,-0.009702282,0.16661388,-0.03230619,-0.37682578,-0.045679286,0.18624775,0.05078039,-0.062438954,-0.019852098,-0.07052204,-0.13752973,0.1315184,0.0962232,-0.0008502875,-0.087234706,0.07771679,-0.20274702,-0.067188695,-0.036484633,0.12406573,-0.021736858,0.10025286,-0.020071989,-0.08353411,0.29222208,-0.1689144,-0.04804069,-0.11927302,0.10833293,-0.024655698,0.0684129,-0.06797042,0.104389906,0.06917468,-0.045094058,0.13596424,-0.08308508,-0.052779622,-0.019204877,0.20034538,-0.21762152,0.027945034,-0.056311034,-0.08963181
835,0.0044043325,-0.10621971,0.03399378,0.07925423,0.13956468,-0.120564096,0.03365759,-0.20438413,-0.10635126,-0.0069654137,0.0087165665,-0.14202127,-0.18343057,-0.07318958,0.058498383,0.198524,-0.1470149,-0.12286155,-0.08359836,0.090573356,0.051898964,0.09675664,-0.054556254,-0.34730718,-0.1324684,0.10124037,0.063018344,-0.075016044,0.099518344,-0.13298249,-0.081452176,0.12730265,0.027484655,7.188014e-05,-0.058046114,-0.01628988,-0.07462418,-0.15342163,-0.07179048,0.17204398,-0.011980482,0.049897593,-0.021781988,-0.033064228,0.18837184,-0.10536829,-0.02026121,-0.08202031,-0.040308785,0.1630218,0.10101257,-0.010774374,0.12506218,0.031588685,-0.056818623,0.105245,0.029339153,-0.034383457,-0.09685438,0.15664053,-0.1778601,-0.031220742,-0.04339535,0.02306747
836,-0.007025119,-0.29041883,0.10745866,0.26573876,0.24653128,0.010899746,0.18490048,-0.20654964,-0.1407575,0.006650045,0.20339914,-0.25633228,-0.30563053,-0.15935117,-0.19233513,0.062374637,-0.30224052,-0.008634064,0.06367998,0.060138997,0.061407898,0.35118586,0.09613663,-0.07679084,0.079104275,0.021686729,-0.04397115,0.049012642,0.032045737,-0.16952987,-0.005472535,-0.0776994,-0.08609238,0.08865943,-0.17266652,0.113729596,-0.07776359,-0.017327106,0.02792289,0.28516027,-0.111356355,0.079566315,-0.065874755,0.064460486,0.17486796,-0.13959207,0.3202506,0.061523695,0.1107864,0.06009944,0.11520503,0.058433432,0.16380964,-0.019327037,0.035362694,-0.060725834,0.055644713,0.0017683062,-0.07522621,-0.07474874,-0.2273865,-0.076567024,-0.04019666,0.011590047
837,0.058084927,-0.14328493,0.032413162,0.043555137,0.041972455,-0.050391108,0.058591023,-0.10508155,-0.15530072,0.024115773,-0.01166842,-0.052196797,-0.071153484,0.044324186,0.11754259,0.23256156,-0.13176246,-0.12016639,-0.16454308,0.1126746,0.11765307,0.21947066,-0.05820792,-0.30039778,-0.039267324,0.21149309,-0.13462923,-0.040380504,0.12687169,-0.09695153,-0.062055383,0.0465043,-0.0037289893,0.04067653,-0.08394977,-0.099407025,-0.041456718,-0.1547704,-0.011118222,0.055040862,-0.0010297851,0.041002985,0.054603104,0.028783675,0.20115891,-0.041539796,-0.19540405,-0.08951503,-0.010671872,0.070065536,0.03961855,-0.03720555,0.041660283,0.095918894,0.1349308,0.053453613,0.033567034,-0.037905123,-0.05396427,0.09680934,-0.09676004,-0.09010894,-0.0906744,0.0041017225
838,0.18782552,-0.022563774,0.1421569,0.12534955,0.13532874,0.011183279,-0.03305721,-0.08023863,-0.15418105,-0.083097376,0.03913915,-0.08544147,-0.22177789,0.015268514,0.0068122107,0.28297144,-0.19723794,-0.08301296,-0.016735386,0.19852763,0.0661528,0.29010874,0.04880474,-0.16729227,-0.17400248,0.12638198,-0.020546632,0.019108694,0.052269224,-0.04344811,-0.032241065,-0.09849679,0.004416154,-0.10328889,-0.10613774,0.018548341,-0.082139656,-0.16302374,-0.18434837,0.06433311,0.010757366,0.027230276,-0.06803555,-0.090875156,0.11013193,-0.006372153,-0.062121086,-0.021461848,-0.1748337,0.013166024,0.072866164,-0.20242676,-0.050923675,0.03630942,0.0442868,0.025261557,0.15361524,-0.05895974,-0.11781958,0.015804546,-0.014335136,-0.15778245,-0.023587765,-0.09025991
839,0.073028214,-0.22312926,0.028349241,0.101688154,0.046881396,-0.07070746,0.09625741,-0.17747526,-0.16494197,-0.07838894,0.055550106,-0.129906,-0.14462303,-0.13304977,0.06326019,0.22868457,-0.13261804,-0.06011025,0.041753124,0.22322041,0.15369512,0.19343658,-0.050592575,-0.3406232,-0.0345316,0.12068506,-0.0611519,0.034969274,0.004451232,-0.15124597,-0.1166428,-0.015965564,-0.079214916,-0.060138963,-0.13783668,0.058466315,-0.05375725,0.0044250283,-0.09414284,0.105431534,-0.038080685,0.025421891,0.05649518,0.06556431,0.11699794,-0.09674125,-0.09419863,-0.10906353,0.1614012,0.025040867,-0.0153139075,-0.010064596,0.12740172,0.095380746,0.008723856,-0.044602778,-0.008977047,-0.037758052,-0.11409083,0.12342938,-0.094222926,-0.058122624,-0.023603972,0.03428411
840,0.05754289,-0.14264499,0.14580755,0.0761647,0.022734007,0.07055731,0.15703651,-0.0572208,-0.22520316,-0.27821174,0.027927259,0.0062656696,-0.07979481,0.0148131605,-0.00049586274,0.32220045,0.07901281,0.021098949,0.013575835,0.15507968,0.0379486,0.36273932,0.12235293,-0.13556649,0.12266804,0.1342466,0.1344243,0.13290489,0.083938584,-0.10834531,-0.070750944,-0.02233947,-0.06178159,0.09041298,-0.12502836,-0.067079335,-0.08931639,-0.15406792,-0.12786467,0.071285225,-0.03497244,-0.07429149,0.024281628,-0.08466111,0.08007793,0.1869388,-0.098013036,0.036829717,-0.039347425,0.040669017,0.058317993,-0.1558432,0.16612609,0.078099936,-0.0020904024,-0.046017084,0.1794627,-0.12690823,0.0177953,0.11632819,0.06317418,-0.028032703,-0.018374514,0.038008075
841,0.09893386,-0.16218674,0.063721195,0.034267433,0.13781665,-0.18067916,0.1296962,-0.058208738,-0.17089432,0.010327624,0.12686428,-0.17198949,-0.15454853,-0.11193782,0.14497109,0.27541947,-0.026792936,-0.12010864,-0.010699497,0.11869044,0.15466775,0.13730092,0.08361166,-0.14312598,-0.011177907,0.1402097,-0.08813371,-0.0076085264,0.07937831,-0.06464242,-0.054818317,0.0010395176,0.026713083,0.12307929,-0.1182473,-0.006824341,-0.056578375,-0.0766631,-0.06642223,0.09299818,0.07900731,0.050843675,-0.0070823007,-0.1043439,0.112411484,-0.08046105,-0.006974477,-0.090581544,-0.07550205,0.11263072,0.008003298,-0.1503401,0.07643761,0.107215025,0.010574676,-0.069611475,0.061116938,-0.02691371,-0.006434415,0.16524066,0.00893277,-0.114672184,-0.012649444,-0.04386997
842,0.05709343,-0.10573799,-0.053097595,0.19565466,0.028795619,-0.04824549,0.115716316,-0.16342607,-0.19653459,-0.05097848,-0.012385707,-0.2417386,-0.18673493,-0.1292674,0.04705429,0.17658277,0.0081321765,-0.12481617,0.015241014,0.21711938,0.048906006,0.23432174,-0.08267407,-0.2582908,-0.0740708,0.19618352,-0.061434887,-0.0020890408,0.056426838,-0.11017623,-0.10239567,-0.0019937013,0.05792662,0.04851073,-0.097293876,-0.017183412,-0.0841117,-0.023991756,-0.06503108,0.20995072,-0.06657782,0.06257107,-0.021515949,0.002807595,0.21565148,-0.056156226,-0.10350112,-0.12550236,0.07095137,0.06013398,0.04037061,0.06218299,0.09120159,0.0022578714,0.08269257,-0.04570127,0.063419305,-0.105284594,-0.04688945,0.039859492,-0.111619145,0.036197573,-0.07606529,-0.005107064
843,0.114139006,-0.108543,0.068209745,0.123707525,0.037486043,-0.06252419,0.068116695,-0.10519052,-0.07927468,-0.069892325,0.01977252,-0.11479487,-0.22040235,-0.11161599,0.103875786,0.21494722,-0.05967458,-0.14445336,-0.0294353,0.18749364,0.021102395,0.18651249,0.0053325323,-0.28334406,0.0016404549,0.21167491,-0.007317064,-0.09079243,0.124484815,-0.061229978,-0.047252968,0.034028832,0.013408214,0.017868923,-0.09723875,-0.002726467,-0.043966766,-0.026145665,-0.05146992,0.12171783,-0.0594058,0.05033414,-0.032860495,0.053699855,0.14270657,-0.05655619,-0.08996117,-0.12605686,-0.07593406,-0.017759224,-0.016518665,-0.13540533,0.13675192,0.05419538,-0.033806913,0.02558213,0.10005308,-0.031032402,-0.08539429,0.08247623,-0.13936257,0.04485865,-0.081293404,0.008978645
844,-0.024516644,-0.11647388,0.02793664,0.1794781,0.10335054,-0.12468276,0.012213213,-0.21132733,-0.12003409,0.036719702,-0.06786708,-0.14946158,-0.17900266,-0.08506701,0.0943601,0.14837612,-0.19651715,-0.09575162,-0.07558838,0.22210194,0.048747934,0.13560525,-0.054715794,-0.30199993,-0.086455494,0.17511192,-0.026646724,-0.042449035,0.15601398,-0.09105825,-0.0678503,0.010160436,0.0017491548,0.09556614,-0.17286319,0.12543656,-0.15977745,-0.07468029,-0.025067896,0.13871819,-0.0311437,0.0990792,-0.044335783,-0.000210822,0.16326165,-0.100075506,-0.11196843,-0.114800535,-0.028811298,0.013495453,0.03986284,-0.0056872256,0.065667145,0.06805446,-0.002510071,-0.0014126739,0.050131466,0.030259103,-0.05221332,0.13964957,-0.123560674,-0.01916279,-0.072617814,-0.120928556
845,0.09336066,-0.19949427,0.05942085,0.14736474,0.1870841,0.081804655,0.04161557,-0.21342055,-0.14171243,0.05217089,0.028035041,-0.15467833,-0.15882915,-0.12864698,-0.023040501,0.17350115,-0.14155382,-0.11851116,-0.07995769,0.08478814,0.08883137,0.2152437,0.036158998,-0.29278317,0.005605588,0.10972633,-0.1032066,-0.009081264,0.028243486,-0.10124314,0.038595587,0.0052219355,-0.019487577,0.030626042,-0.15535702,-0.017155748,-0.011202051,-0.047185082,0.0671793,0.25505915,-0.09949616,0.07755183,-0.020299366,-0.012039202,0.17741562,-0.10753139,0.081538714,-0.09418827,0.06860562,0.022526102,0.10397089,-0.05062829,0.07583289,0.049153533,0.05575408,0.13738397,0.0048433933,-0.032229763,-0.07691951,-0.008284158,-0.2293609,-0.032595653,-0.091332026,0.06449474
